Year,Week,weather station,Max cases with onset in last 2 weeks,Average cases with onset in last 2 weeks,Min cases with onset in last 2 weeks,avg_daily_rainfall_total,highest_60_min_rainfall,mean_temperature,range_temperature,mean_wind_speed,historical_cases_week
2017,18,Khatib,3,3.0,3,4.964285714285715,20.75,27.646428571428572,10.650000000000002,4.107142857142858,1.1666666666666667
2017,19,Khatib,2,1.5,1,6.592857142857143,28.199999999999996,27.646428571428572,10.325000000000003,3.9750000000000005,1.5
2017,20,Khatib,1,0.5,0,6.050000000000001,21.2,27.520833333333336,10.175,3.728571428571428,2.3333333333333335
2017,21,Khatib,4,3.5,3,6.357142857142858,21.85,27.63154761904762,10.500000000000002,3.6857142857142855,2.3333333333333335
2017,22,Khatib,11,8.5,6,6.514285714285714,23.450000000000003,27.692261904761907,9.675,3.6035714285714286,3.0
2017,23,Khatib,5,3.5,2,4.603571428571429,14.674999999999999,27.75654761904762,9.5,3.5285714285714285,2.6666666666666665
2017,24,Khatib,3,2.5,2,4.152380952380952,13.475,27.991964285714285,8.875,3.898809523809524,1.6666666666666667
2017,25,Khatib,2,2.0,2,5.3273809523809526,17.475,28.11636904761905,8.724999999999998,4.094047619047619,1.8333333333333333
2017,26,Khatib,5,3.6666666666666665,2,5.73452380952381,17.025,28.248511904761905,9.599999999999998,4.34047619047619,4.166666666666667
2017,27,Khatib,7,6.5,6,5.53452380952381,15.4,28.452083333333334,9.875,4.526190476190477,5.166666666666667
2017,28,Khatib,4,2.0,0,6.364285714285714,15.5,28.41011904761905,10.524999999999999,4.323809523809524,4.833333333333333
2017,29,Khatib,1,0.5,0,4.324999999999999,9.15,28.389285714285716,10.399999999999999,4.167857142857144,2.6666666666666665
2017,30,Khatib,3,2.5,2,3.3249999999999993,6.95,28.075,10.0,4.025,2.722222222222222
2017,31,Khatib,1,0.5,0,4.328571428571427,8.9,27.628571428571426,9.7,3.910714285714286,4.055555555555555
2017,32,Khatib,4,4.0,4,4.549999999999999,16.175,27.371428571428574,9.725000000000001,4.017857142857142,4.055555555555555
2017,33,Khatib,3,1.5,0,4.414285714285714,15.775,27.614285714285714,9.650000000000002,4.496428571428571,3.0
2017,34,Khatib,0,0.0,0,4.249999999999999,16.575,28.057142857142857,9.375,5.103571428571428,1.6666666666666667
2017,35,Khatib,1,0.5,0,3.2107142857142854,15.0,28.57857142857143,9.45,5.853571428571428,1.1666666666666667
2017,36,Khatib,2,1.5,1,4.03452380952381,16.675,28.599999999999998,8.999999999999998,5.696428571428571,2.3333333333333335
2017,37,Khatib,2,1.0,0,6.5095238095238095,27.225,28.197142857142854,9.325,5.398809523809524,2.0
2017,38,Khatib,0,0.0,0,6.548809523809525,26.925,27.99642857142857,9.049999999999999,5.189285714285713,1.8333333333333333
2017,39,Khatib,0,0.0,0,6.538095238095239,26.45,27.710714285714285,9.075,4.732142857142857,0.6666666666666666
2017,40,Khatib,3,1.5,0,5.735714285714286,22.55,27.807142857142857,9.125,4.735714285714286,0.6666666666666666
2017,42,Khatib,3,1.0,0,5.35,15.450000000000001,27.685714285714283,9.475000000000001,4.292857142857143,0.8333333333333334
2017,41,Khatib,0,0.0,0,3.7249999999999996,13.0,27.96,9.05,4.647619047619047,1.0
2017,43,Khatib,2,2.0,2,7.585714285714285,20.35,27.41071428571429,9.549999999999999,3.7678571428571432,0.3333333333333333
2017,44,Khatib,2,2.0,2,8.628571428571428,28.65,27.19642857142857,9.974999999999998,3.578571428571429,0.5
2017,45,Khatib,1,0.5,0,9.749999999999998,34.35,27.270238095238096,10.274999999999999,3.4714285714285715,0.5
2017,46,Khatib,1,1.0,1,7.799999999999999,30.2,27.848809523809525,10.55,3.3892857142857142,0.8333333333333334
2017,47,Khatib,1,1.0,1,6.607142857142857,31.5,27.941666666666666,10.825000000000001,3.4178571428571427,1.0
2017,48,Khatib,1,0.5,0,5.335714285714286,22.4,28.045238095238094,10.675,3.4392857142857145,1.6666666666666667
2017,49,Khatib,0,0.0,0,11.678571428571429,31.549999999999997,27.589285714285715,10.225000000000001,3.317857142857143,1.5
2017,50,Khatib,0,0.0,0,,,,,,1.1666666666666667
2017,51,Khatib,5,2.5,0,,,,,,0.8333333333333334
2017,52,Khatib,7,7.0,7,,,,,,0.8333333333333334
2018,1,Khatib,2,2.0,2,,,,,,0.5
2018,2,Khatib,0,0.0,0,,,,,,0.16666666666666666
2018,3,Khatib,3,1.5,0,,,,,,0.8333333333333334
2018,4,Khatib,3,2.5,2,12.013392857142856,23.65,27.435714285714283,9.05,4.883035714285715,3.1666666666666665
2018,5,Khatib,2,1.0,0,16.680059523809522,31.199999999999996,26.8,8.975000000000001,4.71875,3.8333333333333335
2018,6,Khatib,4,2.0,0,20.16220238095238,36.25,26.19553571428571,9.55,4.986607142857142,3.0
2018,7,Khatib,10,7.0,4,19.512202380952385,38.5,26.06339285714286,10.05,4.6866071428571425,1.1666666666666667
2018,8,Khatib,6,4.5,3,18.8952380952381,42.050000000000004,26.08928571428571,10.7,4.546428571428572,1.3333333333333333
2018,9,Khatib,4,3.0,2,18.014285714285712,48.75,26.389285714285712,11.549999999999999,5.164285714285715,1.6666666666666667
2018,10,Khatib,5,3.5,2,10.392857142857142,35.45,26.996428571428567,11.049999999999997,5.7178571428571425,1.8333333333333333
2018,11,Khatib,3,1.5,0,10.507142857142858,36.3,27.17142857142857,10.875,6.135714285714285,3.3333333333333335
2018,12,Khatib,0,0.0,0,5.700000000000001,23.449999999999996,27.307142857142853,10.399999999999999,6.65,4.5
2018,13,Khatib,0,0.0,0,6.6,31.549999999999997,27.37142857142857,10.025,6.457142857142857,4.833333333333333
2018,14,Khatib,3,1.5,0,7.735714285714286,35.25,27.603571428571428,10.175,6.057142857142858,3.6666666666666665
2018,15,Khatib,6,5.5,5,6.128571428571429,26.799999999999997,27.875,10.200000000000001,5.953571428571429,2.6666666666666665
2018,16,Khatib,3,2.5,2,6.007142857142857,26.549999999999997,28.117857142857144,10.325,5.814285714285714,1.6666666666666667
2018,17,Khatib,8,4.5,1,3.0,8.8,27.914285714285718,10.525,5.532142857142857,0.5
2018,18,Khatib,8,8.0,8,2.6142857142857143,9.5,28.102380952380955,10.3,5.4678571428571425,0.5
2018,19,Khatib,4,3.0,2,3.7785714285714285,16.55,28.097380952380952,10.225,5.321428571428572,2.3333333333333335
2018,20,Khatib,2,1.0,0,4.292857142857143,17.55,27.899166666666666,10.125,4.949107142857143,3.1666666666666665
2018,21,Khatib,3,3.0,3,4.530952380952382,17.85,28.149166666666666,10.299999999999997,4.791369047619048,4.166666666666667
2018,22,Khatib,2,1.5,1,5.416666666666667,18.95,27.946785714285713,10.625,4.284226190476191,5.0
2018,23,Khatib,1,0.5,0,4.252380952380953,11.9,28.201785714285712,10.35,4.25422619047619,5.166666666666667
2018,24,Khatib,5,2.5,0,7.552380952380952,20.55,28.047619047619047,10.650000000000002,3.9854761904761906,4.0
2018,25,Khatib,8,7.0,6,6.892857142857142,17.95,28.04047619047619,10.175,4.000357142857143,2.3333333333333335
2018,26,Khatib,9,7.0,5,8.085714285714285,20.400000000000002,28.01547619047619,10.125000000000002,3.864642857142857,1.8333333333333333
2018,27,Khatib,10,8.5,7,8.128571428571428,20.700000000000003,27.897619047619045,10.350000000000001,3.5339285714285715,1.6666666666666667
