Year,Week,Max Daily Rainfall Total (mm),Min Daily Rainfall Total (mm),Average Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
2017.0,28.0,30.6,0.0,6.4,13.4,19.4,21.2,27.25714285714286,31.8,23.7,7.814285714285715,51.8
2017.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,28.74285714285714,32.0,26.2,11.671428571428573,33.8
2017.0,30.0,2.4,0.0,0.34285714285714286,2.2,2.2,2.4,29.1,32.3,24.9,13.057142857142859,43.2
2017.0,31.0,1.6,0.0,0.2285714285714286,1.6,1.6,1.6,29.257142857142856,33.0,27.1,14.457142857142856,44.3
2017.0,32.0,7.2,0.0,3.057142857142857,5.2,6.2,7.0,27.54285714285714,31.5,24.3,8.242857142857144,39.2
2017.0,33.0,29.4,0.0,6.942857142857142,23.4,28.8,29.4,27.814285714285717,32.0,23.7,10.12857142857143,43.6
2017.0,34.0,5.2,0.0,1.1714285714285715,4.6,5.0,5.2,28.228571428571428,32.0,24.5,11.485714285714286,41.8
2017.0,35.0,3.2,0.0,0.6285714285714287,3.2,3.2,3.2,28.271428571428572,32.2,25.4,11.742857142857144,45.7
2017.0,36.0,20.2,0.0,5.3428571428571425,11.6,12.8,15.0,27.842857142857145,31.8,24.4,7.957142857142858,50.4
2017.0,37.0,19.2,0.0,5.171428571428572,15.0,18.4,18.8,28.214285714285715,32.4,22.3,8.785714285714286,41.8
2017.0,38.0,16.8,0.0,5.685714285714286,8.2,9.4,14.2,27.5,32.1,23.7,7.4,41.0
2017.0,39.0,8.4,0.0,2.0,7.4,7.8,8.2,27.728571428571428,31.9,23.8,6.428571428571428,40.0
2017.0,40.0,16.8,0.0,4.314285714285714,10.0,10.2,10.6,27.428571428571427,33.2,24.5,6.642857142857143,35.3
2017.0,41.0,31.4,0.0,7.6000000000000005,29.8,31.0,31.0,28.085714285714285,32.7,23.5,6.699999999999998,55.1
2017.0,42.0,0.4,0.0,0.1142857142857143,0.4,0.4,0.4,29.157142857142862,34.6,26.2,7.2,32.0
2017.0,43.0,10.6,0.0,4.542857142857143,10.0,10.4,10.4,27.400000000000002,33.8,23.7,5.414285714285714,36.4
2017.0,44.0,6.4,0.0,1.8000000000000003,2.0,2.8,3.2,27.32857142857143,31.8,23.5,6.485714285714286,35.3
2017.0,45.0,42.6,0.2,18.542857142857144,28.0,34.0,36.8,26.48571428571429,31.5,23.1,5.671428571428571,44.3
2017.0,46.0,45.0,0.0,11.714285714285717,20.2,27.4,30.6,27.271428571428572,32.5,23.1,6.085714285714286,48.6
2017.0,47.0,13.8,0.0,4.6000000000000005,8.6,8.6,9.4,26.97142857142857,32.3,23.3,6.442857142857143,35.3
2017.0,48.0,14.0,0.0,2.771428571428572,7.6,9.2,13.2,27.542857142857144,33.5,24.6,7.6571428571428575,44.6
2017.0,49.0,32.4,0.0,8.914285714285715,8.6,13.6,20.2,27.042857142857144,32.2,23.4,7.042857142857143,28.8
