Year,Week,Max Daily Rainfall Total (mm),Min Daily Rainfall Total (mm),Average Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
2017.0,5.0,31.2,0.0,7.714285714285714,21.0,28.2,30.4,26.757142857142856,33.3,24.0,5.471428571428572,37.1
2017.0,6.0,19.0,0.0,4.285714285714286,15.2,15.4,15.8,26.842857142857145,33.6,23.7,6.957142857142857,45.4
2017.0,7.0,8.0,0.0,1.4285714285714286,1.8,2.2,3.4,26.41428571428571,31.3,22.6,9.242857142857144,52.9
2017.0,8.0,41.4,0.0,9.028571428571428,22.2,25.8,41.4,26.75714285714286,32.1,23.7,5.914285714285714,34.2
2017.0,9.0,39.4,0.6,14.485714285714284,21.2,29.6,30.8,26.200000000000006,31.2,23.1,6.7285714285714295,40.0
2017.0,10.0,36.4,0.0,7.971428571428572,20.2,32.8,36.4,26.97142857142857,33.2,24.2,6.4142857142857155,32.4
2017.0,11.0,33.0,0.0,5.3428571428571425,31.0,33.0,33.0,28.085714285714285,35.1,24.2,5.357142857142857,34.2
2017.0,12.0,13.4,0.0,4.085714285714285,12.4,13.4,13.4,27.900000000000002,35.2,24.4,5.442857142857143,40.7
2017.0,13.0,14.6,0.0,4.8571428571428585,11.8,14.0,14.6,27.042857142857144,32.7,23.5,4.485714285714286,36.4
2017.0,14.0,9.6,0.0,2.857142857142857,5.8,6.6,7.8,28.1,34.0,23.5,5.3428571428571425,39.2
2017.0,15.0,44.0,0.0,14.142857142857142,31.0,41.0,44.0,27.742857142857144,33.6,23.4,4.514285714285714,34.6
2017.0,16.0,93.2,0.0,19.857142857142858,49.0,71.0,71.8,27.857142857142854,34.4,23.4,4.328571428571428,41.0
2017.0,17.0,24.0,0.0,6.6000000000000005,21.8,23.8,24.0,27.7,34.8,23.8,4.571428571428571,41.8
2017.0,18.0,14.8,0.0,3.5428571428571436,10.4,12.0,14.6,28.557142857142857,33.4,25.0,4.571428571428571,32.8
2017.0,19.0,4.6,0.0,1.6571428571428573,4.4,4.6,4.6,28.657142857142862,33.5,25.1,5.499999999999999,33.8
2017.0,20.0,14.2,0.0,3.742857142857143,8.6,10.4,13.4,29.25714285714286,34.6,25.4,6.199999999999998,37.8
2017.0,21.0,32.6,0.0,12.171428571428573,24.4,31.8,32.6,28.17142857142857,34.0,22.6,5.571428571428571,46.4
2017.0,22.0,32.2,0.0,10.085714285714285,15.8,20.2,28.4,28.914285714285715,34.2,23.2,5.6571428571428575,35.6
2017.0,23.0,1.2,0.0,0.2571428571428571,1.0,1.2,1.2,29.542857142857148,34.0,25.4,6.885714285714285,27.0
2017.0,24.0,31.2,0.0,8.942857142857141,27.4,30.2,31.0,28.714285714285715,34.4,23.2,5.514285714285714,42.8
2017.0,25.0,23.0,0.0,5.085714285714286,21.8,23.0,23.0,28.214285714285715,33.7,23.6,4.885714285714286,47.9
2017.0,26.0,25.8,0.0,5.3999999999999995,21.6,25.6,25.6,27.77142857142857,33.0,23.2,4.828571428571428,32.8
2017.0,27.0,22.6,0.0,5.657142857142857,13.8,15.8,21.0,27.957142857142856,32.9,23.8,5.871428571428571,33.8
2017.0,28.0,37.6,0.0,11.75,32.4,37.2,37.4,27.5,33.3,22.9,5.614285714285714,45.0
2017.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,29.11428571428571,33.4,26.7,7.1571428571428575,32.4
2017.0,30.0,7.2,0.0,1.5142857142857142,7.2,7.2,7.2,29.342857142857145,33.4,24.4,7.671428571428572,46.4
2017.0,31.0,10.2,0.0,1.5142857142857142,4.0,7.8,10.0,29.342857142857145,33.4,25.7,7.971428571428572,35.3
2017.0,32.0,30.4,0.0,8.514285714285714,16.0,17.0,17.0,27.414285714285715,31.9,24.1,5.671428571428571,32.8
2017.0,33.0,33.6,0.0,9.05,19.6,25.4,27.8,27.78571428571429,32.7,23.1,6.271428571428571,38.2
2017.0,34.0,1.4,0.0,0.22857142857142856,1.2,1.2,1.2,28.528571428571432,32.9,25.2,6.885714285714286,33.5
2017.0,35.0,1.0,0.0,0.2571428571428572,0.8,0.8,1.0,28.414285714285715,33.1,25.5,7.242857142857143,36.0
2017.0,36.0,23.8,0.0,5.457142857142856,17.2,20.4,21.2,28.099999999999994,32.5,24.0,5.314285714285714,43.6
2017.0,37.0,6.8,1.8,3.35,4.4,4.4,4.6,28.171428571428567,33.5,23.7,5.771428571428572,41.4
2017.0,38.0,8.0,0.0,4.4,8.0,8.0,8.0,27.642857142857142,32.9,23.7,5.457142857142856,46.1
2017.0,39.0,32.2,0.0,10.057142857142859,26.0,29.2,29.4,27.714285714285715,33.2,22.9,4.785714285714286,42.1
2017.0,40.0,45.8,0.0,8.314285714285713,37.4,45.2,45.6,27.242857142857144,34.0,22.8,4.185714285714286,39.6
2017.0,41.0,35.4,0.0,10.857142857142858,18.2,26.0,33.6,28.385714285714283,35.0,23.2,5.771428571428571,31.7
2017.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,30.114285714285717,35.2,26.0,5.5857142857142845,35.3
2017.0,43.0,21.6,0.0,6.057142857142858,18.4,21.2,21.4,27.642857142857142,34.2,23.5,4.342857142857143,57.6
2017.0,44.0,33.4,0.0,8.371428571428572,28.2,29.4,30.0,27.371428571428574,32.7,22.9,4.714285714285714,54.7
2017.0,45.0,45.8,0.2,17.142857142857142,18.6,30.2,32.4,26.514285714285716,32.9,23.0,4.385714285714286,37.4
2017.0,46.0,41.2,0.0,15.6,19.4,31.6,41.0,27.32857142857143,33.4,23.1,4.714285714285714,33.8
2017.0,47.0,19.2,0.0,5.514285714285713,16.2,16.8,19.0,26.9,33.9,23.7,4.5,37.8
2017.0,48.0,3.2,0.0,0.8571428571428571,2.6,2.6,2.6,27.742857142857144,34.6,24.5,6.171428571428571,37.4
